mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
549,0,12,1024020,-171.8085811,-13.8387055,-1.0,1611.0,3176
549,0,12,1024021,-171.8085804,-13.852039,-1.0,3099.0,42201
549,0,12,1024022,-171.818929,-13.8465704,-1.0,2022.0,8689
549,0,12,1024023,-171.8093348,-13.8380477,-1.0,907.0,2574
549,0,12,1024030,-171.8085975,-13.8390388,-1.0,5517.0,867
549,0,12,1024031,-171.8093812,-13.8460955,-1.0,1892.0,11856
549,0,12,1024032,-171.820564,-13.8473939,-1.0,2324.0,4157
549,0,12,1024033,-171.8096596,-13.8381008,-1.0,1054.0,639
549,0,12,1024070,-171.808149,-13.83756,-1.0,4164.0,520
549,0,12,1024071,-171.8107254,-13.8530096,-1.0,4155.0,597
549,0,12,1024072,-171.8230398,-13.8485871,-1.0,2474.0,1817
549,0,12,1024080,-171.8081047,-13.8383285,-1.0,1243.0,269
549,0,12,1024081,-171.8084327,-13.8515052,-1.0,2086.0,568
549,0,12,1024082,-171.8199849,-13.8467418,-1.0,2432.0,646
549,0,12,1024083,-171.8091998,-13.837306,-1.0,910.0,288
549,0,12,1024200,-171.8085061,-13.8383895,-1.0,973.0,310
549,0,12,1024201,-171.810593,-13.849756,-1.0,2316.0,223
549,0,12,1024202,-171.8193605,-13.846379,-1.0,2114.0,328
549,0,12,1024203,-171.8093112,-13.8393665,-1.0,555.0,11
549,0,12,1024276,-171.7502117,-13.83571,-1.0,9565.0,55266
549,0,12,1024277,-171.7572856,-13.8387319,-1.0,1194.0,723
549,0,12,1024278,-171.7557614,-13.8310842,-1.0,1226.0,6394
549,0,12,1024280,-171.7556989,-13.8374426,-1.0,2198.0,2290
549,0,12,1024286,-171.7499014,-13.8357946,-1.0,2077.0,2099
549,0,12,1024287,-171.7597901,-13.8414502,-1.0,1852.0,842
549,0,12,1024288,-171.7548,-13.8327459,-1.0,2483.0,410
549,0,12,1024290,-171.7557064,-13.8370289,-1.0,665.0,324
549,0,12,1024291,-171.7570183,-13.8299212,-1.0,837.0,1268
549,0,12,1024326,-171.7492334,-13.8356439,-1.0,941.0,484
549,0,12,1024327,-171.7571029,-13.8376547,-1.0,2275.0,819
549,0,12,1024328,-171.7553578,-13.8326978,-1.0,711.0,560
549,0,12,1024336,-171.7491895,-13.8357238,-1.0,2354.0,474
549,0,12,1024337,-171.7638063,-13.8409983,-1.0,5968.0,634
549,0,12,1024338,-171.7575345,-13.8294105,-1.0,1110.0,1002
549,0,12,1024340,-171.7548314,-13.8373649,-1.0,1314.0,142
