mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
623,1,1,1011,18.589279,4.36116,-1.0,1355.0,5
623,1,1,1012,18.576431,4.36348,-1.0,1000.0,9
623,1,1,1013,18.578692,4.364381,-1.0,1000.0,11
623,1,1,1021,18.563763,4.375854,-1.0,1000.0,50
623,1,1,1022,18.560257,4.388809,-1.0,1000.0,6
623,1,1,1023,18.557968,4.368668,-1.0,1000.0,15
623,1,1,1031,18.548355,4.388077,-1.0,2186.0,5
623,1,1,1032,18.546432,4.386154,-1.0,1533.0,5
623,1,1,1033,18.531876,4.399338,-1.0,1000.0,2
623,1,1,1041,18.56123,4.383717,-1.0,1000.0,8
623,1,1,1042,18.550186,4.356308,-1.0,1251.0,6
623,1,1,1043,18.536682,4.384232,-1.0,1529.0,2
623,1,1,1052,18.566207885742,4.3979644775391,-1.0,1000.0,1
623,1,1,1061,18.548355,4.349442,-1.0,1000.0,3
623,1,1,1062,18.509902954102,4.3320465087891,-1.0,1000.0,1
623,1,1,1063,18.548355102539,4.3498992919922,-1.0,1000.0,1
623,1,1,1071,18.57625,4.364662,-1.0,1000.0,16
623,1,1,1072,18.560957,4.367187,-1.0,1000.0,17
623,1,1,1073,18.568081,4.369625,-1.0,1000.0,11
623,1,1,1081,18.595047,4.373932,-1.0,1145.0,2
623,1,1,1083,18.595047,4.370041,-1.0,1000.0,3
623,1,1,1091,18.561172,4.366379,-1.0,1238.0,3
623,1,1,1092,18.556824,4.386749,-1.0,1000.0,6
623,1,1,1093,18.553848266602,4.4089508056641,-1.0,1000.0,1
623,1,1,1101,18.560028,4.37582,-1.0,1000.0,8
623,1,1,1102,18.545609,4.394302,-1.0,1385.0,3
623,1,1,1103,18.553848,4.394531,-1.0,1000.0,4
623,1,1,1111,18.558426,4.370499,-1.0,1238.0,3
623,1,1,1112,18.538742,4.403,-1.0,1000.0,3
623,1,1,1113,18.53874206543,4.4268035888672,-1.0,1000.0,1
623,1,1,1121,18.557968139648,4.3897247314453,-1.0,1000.0,1
623,1,1,1122,18.555222,4.367523,-1.0,1000.0,6
623,1,1,1131,18.561401,4.370117,-1.0,1000.0,18
623,1,1,1132,18.553619,4.363747,-1.0,1000.0,12
623,1,1,1133,18.555336,4.371929,-1.0,1000.0,24
623,1,1,1141,18.558998,4.391098,-1.0,1000.0,4
623,1,1,1142,18.560886,4.370413,-1.0,1842.0,16
623,1,1,1143,18.558426,4.38652,-1.0,1000.0,6
623,1,1,1151,18.562088,4.386154,-1.0,1000.0,5
623,1,1,1153,18.555221557617,4.3938446044922,-1.0,1000.0,1
623,1,1,1161,18.548355,4.409638,-1.0,2186.0,2
623,1,1,1162,18.526382446289,4.3952178955078,-1.0,1000.0,1
623,1,1,1171,18.549423,4.351578,-1.0,1000.0,9
623,1,1,1172,18.547374,4.350292,-1.0,1000.0,7
623,1,1,1173,18.54757,4.349899,-1.0,1000.0,7
623,1,1,1182,18.540115,4.399338,-1.0,1000.0,2
623,1,1,1183,18.529816,4.402771,-1.0,1000.0,2
623,1,1,1191,18.580399,4.364548,-1.0,1000.0,3
623,1,1,1192,18.564201,4.366273,-1.0,1000.0,13
623,1,1,1193,18.566707,4.369001,-1.0,1000.0,11
623,1,1,1221,18.551886,4.369125,-1.0,2682.0,7
623,1,1,1223,18.537368774414,4.3471527099609,-1.0,1000.0,1
623,1,1,1231,18.557281,4.392471,-1.0,1000.0,4
623,1,1,1232,18.563069,4.367654,-1.0,1000.0,14
623,1,1,1233,18.555679,4.365921,-1.0,1000.0,3
623,1,1,1242,18.564834594727,4.3814849853516,-1.0,1000.0,1
623,1,1,1251,18.552475,4.401398,-1.0,1000.0,2
623,1,1,1252,18.555908,4.390411,-1.0,1000.0,4
623,1,1,1253,18.537368774414,4.3993377685547,-1.0,1000.0,1
623,1,1,1261,18.566207885742,4.3979644775391,-1.0,1000.0,1
623,1,1,1263,18.53874206543,4.4268035888672,-1.0,1000.0,1
623,1,1,1271,18.568515,4.374838,-1.0,1000.0,25
623,1,1,1272,18.562698,4.370956,-1.0,1000.0,27
623,1,1,1273,18.562088,4.38652,-1.0,1000.0,3
623,1,1,1361,18.5588149,4.3638451,-1.0,500.0,10
623,1,1,1411,18.5593176,4.366671,-1.0,500.0,320
623,1,1,1412,18.5670758,4.3677961,-1.0,3121.0,24
623,1,1,1413,18.5593561,4.3667531,-1.0,500.0,125
623,1,1,5302,18.596420288086,4.3512725830078,-1.0,1000.0,1
623,1,2,528,18.110275268555,4.0518951416016,-1.0,1000.0,1
623,1,6,6011,21.9650951,6.5499276,-1.0,500.0,34
623,1,6,6012,21.9650951,6.5499276,-1.0,500.0,39
623,1,6,6013,20.672836303711,5.7561492919922,-1.0,1000.0,1
623,1,7,7011,17.46208190918,4.3196868896484,-1.0,1000.0,1
623,1,7,7012,17.46208190918,4.3196868896484,-1.0,1000.0,1
623,1,7,7013,17.46208190918,4.3169403076172,-1.0,1000.0,1
623,1,13,13011,17.988052368164,3.8761138916016,-1.0,1000.0,1
623,1,501,77871,21.9650958,6.5499278,-1.0,500.0,6
623,1,501,87850,18.5617421,4.3799705,-1.0,514.0,27
623,1,501,87860,18.5608092,4.3919361,-1.0,500.0,3
623,1,501,88564,21.9650958,6.5499278,-1.0,500.0,4
623,1,501,88663,18.5584608,4.3908915,-1.0,3007.0,16
623,1,501,88893,21.9650958,6.5499278,-1.0,500.0,4
