mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
629,1,6,17256,15.268936157227,-4.2441558837891,-1.0,1000.0,1
629,1,12,33100,15.268936157227,-4.2441558837891,-1.0,1000.0,1
629,1,12,33171,15.268936157227,-4.2441558837891,-1.0,1000.0,1
629,1,12,33411,15.27717590332,-4.2757415771484,-1.0,1000.0,1
629,1,12,33861,15.268936157227,-4.2427825927734,-1.0,1000.0,1
629,1,13,13047,15.275802612305,-4.2606353759766,-1.0,1000.0,1
629,1,20,20042,11.927719116211,-4.8854827880859,-1.0,1000.0,1
629,1,20,20043,11.92497253418,-4.8772430419922,-1.0,1000.0,1
629,1,20,20063,11.938705444336,-4.9211883544922,-1.0,1000.0,1
629,1,100,51,15.290883,-4.240174,-1.0,1000.0,3
629,1,100,52,15.284042358398,-4.2455291748047,-1.0,1000.0,1
629,1,100,53,15.290908813477,-4.2304229736328,-1.0,1000.0,1
629,1,100,141,15.279922485352,-4.2359161376953,-1.0,1000.0,1
629,1,100,142,15.278549194336,-4.2359161376953,-1.0,1000.0,1
629,1,100,143,15.27717590332,-4.2345428466797,-1.0,1000.0,1
629,1,100,191,15.288162231445,-4.2249298095703,-1.0,1000.0,1
629,1,100,253,15.3009736,-4.3009661,-1.0,500.0,10
629,1,100,331,15.284042358398,-4.2455291748047,-1.0,1000.0,1
629,1,100,381,15.290908813477,-4.2304229736328,-1.0,1000.0,1
629,1,100,382,15.2812424,-4.2375422,-1.0,500.0,1
629,1,100,412,15.2792063,-4.221412,-1.0,984.0,1122
629,1,100,413,15.2792115,-4.2214135,-1.0,500.0,1042
629,1,100,442,15.2826779,-4.2218183,-1.0,500.0,1
629,1,100,533,15.294052,-4.221803,-1.0,1000.0,1
629,1,100,621,15.4976459,-4.3736672,-1.0,500.0,647
629,1,100,622,15.281982,-4.240723,-1.0,1000.0,2
629,1,100,701,15.2792126,-4.2214138,-1.0,500.0,78
629,1,100,841,15.2826779,-4.2218183,-1.0,500.0,1
629,1,100,872,15.278549194336,-4.2345428466797,-1.0,1000.0,1
629,1,100,873,15.262069702148,-4.1960906982422,-1.0,1000.0,1
629,1,100,882,15.2792117,-4.2214135,-1.0,500.0,147
629,1,100,883,15.2792116,-4.2214135,-1.0,500.0,676
629,1,100,884,15.27717590332,-4.2345428466797,-1.0,1000.0,1
629,1,100,885,15.257949829102,-4.2194366455078,-1.0,1000.0,1
629,1,100,1341,15.4233025818182,-4.31480320909091,-1.0,681.818181818182,11
629,1,100,1343,15.297775268555,-4.2043304443359,-1.0,1000.0,1
629,1,100,1372,15.279212,-4.2214136,-1.0,500.0,365
629,1,100,1493,15.181045532227,-4.0573883056641,-1.0,1000.0,1
629,1,100,1511,15.2792113,-4.2214134,-1.0,500.0,1007
629,1,100,1512,15.257263,-4.217377,-1.0,1000.0,2
629,1,100,1513,15.2792115,-4.2214135,-1.0,500.0,1057
629,1,100,1721,15.294653,-4.23602,-1.0,1000.0,2
629,1,100,1723,15.29631,-4.234053,-1.0,1000.0,1
629,1,100,1752,15.2826779,-4.2218183,-1.0,500.0,1
629,1,100,1812,15.284638310844,-4.24592502126876,-1.0,500.429553264605,1164
629,1,100,62851,15.2812424,-4.2375422,-1.0,500.0,1
629,1,102,10071,11.943741,-4.921188,-1.0,1000.0,3
629,1,102,10072,11.923992,-4.892742,-1.0,1306.0,7
629,1,102,10073,11.933212,-4.911575,-1.0,1000.0,5
629,1,102,10131,12.049942,-4.960328,-1.0,3056.0,2
629,1,102,10132,12.076034545898,-4.9692535400391,-1.0,1000.0,1
629,1,102,10133,11.939392,-4.909515,-1.0,1084.0,2
629,1,102,10551,11.938705444336,-4.9198150634766,-1.0,1000.0,5
629,1,102,10552,11.996383666992,-4.9788665771484,-1.0,1000.0,1
629,1,102,10553,11.913986206055,-4.9362945556641,-1.0,1000.0,1
629,1,102,10761,11.920852661133,-4.8868560791016,-1.0,1000.0,1
629,1,102,10762,11.931839,-4.897156,-1.0,1000.0,2
629,1,102,10763,11.918106079102,-4.8841094970703,-1.0,1000.0,1
629,1,102,10851,11.996383666992,-4.9774932861328,-1.0,1000.0,2
629,1,102,10853,12.01149,-4.97612,-1.0,1680.0,2
629,1,102,11071,11.923599243164,-4.8690032958984,-1.0,1000.0,1
629,1,102,11072,11.923599243164,-4.8772430419922,-1.0,1000.0,1
629,1,102,11073,11.922225952148,-4.8758697509766,-1.0,1000.0,1
629,1,102,11081,11.939392,-4.919815,-1.0,1000.0,4
629,1,102,11082,11.93898,-4.919815,-1.0,1000.0,5
629,1,102,11083,11.938156,-4.916794,-1.0,1000.0,5
629,1,102,20221,12.11311340332,-4.8992156982422,-1.0,1000.0,1
629,1,102,20261,12.119979858398,-4.8401641845703,-1.0,1000.0,1
629,1,102,20262,12.121353149414,-4.8456573486328,-1.0,1000.0,1
