mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
430,29,47920,2463,7.9261772,4.6352917,-1.0,500.0,3
430,32,43841,12899,103.852925,52.4950583,-1.0,500.0,1
430,59,43857,10751,102.059705,53.92755,-1.0,500.0,1
430,76,43881,14382,104.2774567,56.7044233,-1.0,500.0,1
430,88,43841,23301,103.8531433,52.4951283,-1.0,500.0,1
430,88,43842,19553,103.8621883,52.502205,-1.0,500.0,1
430,102,43872,11003,103.9329767,57.1401267,-1.0,500.0,1
430,102,43872,12341,103.9339384,57.1519444,-1.0,500.0,3
430,102,43872,12342,103.9293988,57.1444551,-1.0,500.0,4
430,102,43872,12343,103.9290906,57.1523346,-1.0,500.0,8
430,102,43872,14052,103.9113812,57.1303356,-1.0,500.0,2
430,148,43876,10293,101.6101683,56.177115,-1.0,500.0,1
430,210,43841,12899,103.8551278,52.4951594,-1.0,500.0,2
430,295,43857,11191,102.3448956,53.6759465,-1.0,655.0,2
430,353,43841,12899,103.8529733,52.4951,-1.0,500.0,1
430,371,43857,10752,102.0491717,53.921825,-1.0,500.0,1
430,404,43861,11461,100.5706067,54.5780183,-1.0,500.0,1
430,404,43861,16973,100.5406289,54.5946045,-1.0,500.0,2
430,417,43853,12092,102.7064138,53.6999272,-1.0,500.0,2
430,428,43841,12899,103.8534433,52.4950233,-1.0,500.0,1
430,550,43853,12093,102.56653,53.624215,-1.0,500.0,1
430,580,43853,12103,102.731175,53.7920417,-1.0,500.0,1
430,600,43876,19282,101.6112466,56.146155,-1.0,500.0,1
430,660,43857,11192,102.33035,53.6743166,-1.0,500.0,1
430,660,43857,11193,102.3248766,53.6766716,-1.0,500.0,1
430,694,43857,11191,102.3564416,53.680755,-1.0,500.0,1
430,741,43841,10451,103.87236,52.5556767,-1.0,500.0,1
430,741,43841,23558,103.8681469,52.5612149,-1.0,500.0,2
430,799,43881,14233,103.3045066,56.5078667,-1.0,500.0,1
430,916,43863,10503,101.1433033,56.1285833,-1.0,500.0,1
