mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
282,0,597,6,44.7897522,41.7257737,-1.0,32094.0,21
282,0,597,8,44.8110489,41.6928144,-1.0,3048.0,3
282,0,597,16,44.7855124,41.7203319,-1.0,8286.0,2
282,1,1,2034,42.7203674,42.2613068,-1.0,500.0,1
282,1,1,7042,42.7081947,42.2705345,-1.0,500.0,1
282,1,1,14621,44.8250504,41.6988716,-1.0,500.0,1
282,1,1,17692,44.9088593,41.6372719,-1.0,500.0,1
282,1,1,18981,44.8250885,41.6988029,-1.0,500.0,1
282,1,1,23382,44.8008972,41.6908691,-1.0,500.0,5
282,1,1,24032,44.816246,41.6911316,-1.0,500.0,1
282,1,2,401,44.7704201,41.7649803,-1.0,500.0,1
282,1,2,23153,44.7736015,41.7409554,-1.0,500.0,1
282,1,11,38,44.7424871,41.8242661,-1.0,1397.0,23
282,1,11,51,44.7686155,41.760078,-1.0,500.0,5
282,1,11,195,44.7308293,41.8633144,-1.0,675.0,3
282,1,11,513,44.768600463867,41.77619934082,-1.0,1000.0,1
282,1,11,514,44.730835,41.804352,-1.0,1000.0,2
282,1,11,515,44.762009,41.792954,-1.0,1033.0,5
282,1,11,516,44.768147,41.770992,-1.0,1000.0,1
282,1,11,1537,44.783429,41.789962,-1.0,2495.0,8
282,1,11,1539,44.748001098633,41.802291870117,-1.0,1000.0,1
282,1,11,3003,44.79399,41.7689667,-1.0,500.0,1
282,1,11,4609,44.749374389648,41.800918579102,-1.0,1000.0,1
282,1,11,4610,44.749374389648,41.802291870117,-1.0,1000.0,1
282,1,11,5121,44.77066,41.820145,-1.0,1000.0,2
282,1,11,5122,44.771752,41.816521,-1.0,1000.0,2
282,1,11,5123,44.758987426758,41.82014465332,-1.0,1000.0,1
282,1,11,5377,44.823532104492,41.799545288086,-1.0,1000.0,1
282,1,11,5378,44.820785522461,41.796798706055,-1.0,1000.0,1
282,1,11,5379,44.820785522461,41.795425415039,-1.0,1000.0,1
282,1,11,6146,44.805679321289,41.792678833008,-1.0,1000.0,1
282,1,11,6401,44.806366,41.792679,-1.0,1000.0,2
282,1,11,6402,44.785767,41.787186,-1.0,1000.0,2
282,1,11,6913,44.780502,41.787186,-1.0,1000.0,3
282,1,11,6914,44.782333374023,41.781692504883,-1.0,1000.0,1
282,1,11,7426,44.771347,41.816025,-1.0,1000.0,2
282,1,11,7681,44.768143,41.79863,-1.0,1000.0,3
282,1,11,7682,44.802932739258,41.781692504883,-1.0,1000.0,2
282,1,11,7683,44.769974,41.791763,-1.0,1000.0,3
282,1,11,8705,44.806515,41.783321,-1.0,1905.0,49
282,1,11,8706,44.799448,41.763844,-1.0,1000.0,2
282,1,11,8707,44.79465,41.768649,-1.0,1000.0,2
282,1,11,11265,44.830284,41.784439,-1.0,1000.0,24
282,1,11,11267,44.820785522461,41.787185668945,-1.0,1000.0,2
282,1,11,13057,44.769988,41.764561,-1.0,1027.0,8
282,1,11,13058,44.775466918945,41.755599975586,-1.0,1000.0,5
282,1,11,13059,44.750748,41.798859,-1.0,1000.0,2
282,1,11,13087,44.768752,41.764985,-1.0,1000.0,26
282,1,11,13088,44.768497,41.761135,-1.0,1000.0,40
282,1,11,13090,44.7539758977273,41.7734766363636,-1.0,2234.43181818182,44
282,1,11,13097,44.77203,41.817642,-1.0,1000.0,1
282,1,11,13098,44.77203,41.817642,-1.0,1000.0,1
282,1,11,13100,44.740615,41.800957,-1.0,1000.0,4
282,1,11,13102,44.772423,41.816437,-1.0,1000.0,1
282,1,11,13105,44.75568,41.767101,-1.0,1000.0,3
282,1,11,13140,44.7609882,41.7862009,-1.0,500.0,1
282,1,11,13313,44.774731,41.749863,-1.0,1000.0,1
282,1,11,13569,44.815304,41.778938,-1.0,1000.0,2
282,1,11,13570,44.82158,41.770241,-1.0,1000.0,2
282,1,11,13571,44.72053527832,41.809158325195,-1.0,1000.0,1
282,1,11,18052,44.7721828,41.8121761,-1.0,500.0,1
282,1,11,18177,44.791098,41.75851,-1.0,1664.0,6
282,1,11,18178,44.77272,41.791306,-1.0,1000.0,2
282,1,11,18179,44.7686,41.771164,-1.0,1000.0,3
282,1,11,18270,44.6856066,41.9264684,-1.0,4599.0,22
282,1,11,19201,44.771347,41.808472,-1.0,1000.0,2
282,1,11,19202,44.771347045898,41.805038452148,-1.0,1000.0,1
282,1,11,20993,44.768600463867,41.758346557617,-1.0,1000.0,1
282,1,11,20995,44.769974,41.750793,-1.0,1000.0,2
282,1,11,20996,44.768600463867,41.755599975586,-1.0,1000.0,2
282,1,11,21084,44.721361,41.9150213,-1.0,6159.0,15
282,1,11,21269,44.8081601,41.7767295,-1.0,500.0,4
282,1,11,22018,44.7333396,41.8528951,-1.0,11442.0,31
282,1,11,22102,44.765972,41.7903227,-1.0,1142.0,929
282,1,11,22105,44.8121152,41.7745507,-1.0,3148.0,454
282,1,11,22108,44.7912182,41.7675296,-1.0,500.0,17
282,1,11,22606,44.8231359,41.7664281,-1.0,6147.0,115
282,1,11,22609,44.7772317,41.8275614,-1.0,3283.0,2400
282,1,11,22614,44.7748956,41.7496867,-1.0,500.0,1
282,1,11,22623,44.7792616,41.7909474,-1.0,2020.0,5
282,1,11,22633,44.76907,41.7734831,-1.0,500.0,5
282,1,11,22654,44.8219761,41.8249283,-1.0,500.0,2
282,1,11,22658,44.7697395,41.7777959,-1.0,1053.0,5
282,1,11,22660,44.7991965,41.7850269,-1.0,867.0,358
282,1,11,22665,44.7840039,41.769045,-1.0,500.0,1
282,1,11,22673,44.8817194,41.8008485,-1.0,754.0,20
282,1,11,22679,44.7698269,41.7523668,-1.0,500.0,2
282,1,11,22680,44.7840108,41.7946915,-1.0,2349.0,25
282,1,11,22686,44.7949134,41.7820506,-1.0,3214.0,30
282,1,11,22695,44.7956354,41.7687829,-1.0,565.0,13
282,1,11,22697,44.7838961,41.7675094,-1.0,500.0,1
282,1,11,22707,44.7937946,41.8134657,-1.0,2080.0,323
282,1,11,22708,44.7963748,41.7932977,-1.0,1308.0,254
282,1,11,22719,44.8006601,41.7895878,-1.0,500.0,34
282,1,11,22732,44.7851451,41.79247,-1.0,2288.0,14
282,1,11,22754,44.7848498,41.7844903,-1.0,2003.0,44
282,1,11,22822,44.7884683,41.7543989,-1.0,500.0,1
282,1,11,22832,44.7910301,41.826631,-1.0,3086.0,180
282,1,11,22833,44.8514956,41.8175011,-1.0,500.0,1
282,1,11,22834,44.9224294,41.7987657,-1.0,500.0,5
282,1,11,22835,44.8257365,41.8247222,-1.0,500.0,20
282,1,11,22836,44.7990502,41.8061213,-1.0,2863.0,22
282,1,11,22838,44.7698622,41.7843183,-1.0,500.0,1
282,1,11,22872,44.8305859,41.8239447,-1.0,500.0,3
282,1,11,22885,44.808881,41.7747701,-1.0,500.0,4
282,1,11,22899,44.7979592,41.7935466,-1.0,975.0,17
282,1,11,22908,44.8042522,41.7796795,-1.0,500.0,172
282,1,11,22947,44.778344,41.8148173,-1.0,1095.0,3
282,1,11,22967,44.7883897,41.7602888,-1.0,500.0,5
282,1,11,22984,44.7129048,41.915407,-1.0,5792.0,625
282,1,11,22986,44.6728016,41.9452053,-1.0,500.0,3
282,1,11,22996,44.6920942,41.9320909,-1.0,5893.0,91
282,1,11,22997,44.7172882,41.9064579,-1.0,4985.0,19
282,1,11,22999,44.787496,41.8033871,-1.0,1387.0,5
282,1,11,23005,44.7717937,41.8077198,-1.0,601.0,8
282,1,11,24011,44.9179306,41.7992028,-1.0,500.0,1
282,1,11,32001,44.803619,41.783066,-1.0,1000.0,2
282,1,11,32002,44.807824,41.78291,-1.0,1000.0,16
282,1,11,32003,44.783315,41.787971,-1.0,1167.0,7
282,1,11,47874,44.828247,41.789155,-1.0,2098.0,9
282,1,11,47875,44.769973754883,41.791305541992,-1.0,1000.0,1
282,1,11,49952,44.729507,41.808506,-1.0,1000.0,1
282,1,11,49957,44.729462,41.808193,-1.0,1000.0,1
282,1,11,62210,44.771347045898,41.800918579102,-1.0,1000.0,3
282,1,11,62211,44.771347,41.807327,-1.0,1000.0,3
282,1,11,129793,44.804617,41.775218,-1.0,1000.0,3
282,1,11,261634,44.751129,41.716015,-1.0,1000.0,1
282,1,11,265985,44.81803894043,41.795425415039,-1.0,1000.0,2
282,1,11,265986,44.819412231445,41.795425415039,-1.0,1000.0,1
282,1,11,265987,44.820785522461,41.787185668945,-1.0,1000.0,1
282,1,11,276993,44.771347,41.816711,-1.0,1000.0,2
282,1,11,282627,44.756927,41.811906,-1.0,1233.0,2
282,1,11,4619779,44.772423,41.816437,-1.0,1000.0,1
282,1,11,4635137,44.77203,41.817642,-1.0,1000.0,1
282,1,11,5397707,44.729523,41.808716,-1.0,1000.0,1
282,1,11,5429024,44.7459564325,41.7969565,-1.0,987.5,40
282,1,11,5429029,44.74312,41.798882,-1.0,1000.0,14
282,1,11,5430816,44.735722,41.802402,-1.0,1000.0,1
282,1,11,5432863,44.76128,41.752088,-1.0,1000.0,3
282,1,11,5432865,44.752138,41.737082,-1.0,1000.0,2
282,1,11,5636640,44.731965,41.806631,-1.0,1000.0,17
282,1,11,5636645,44.733851,41.806157,-1.0,1000.0,5
282,1,11,5636810,44.731332,41.80677,-1.0,1000.0,8
282,1,11,5658161,44.77203,41.817642,-1.0,1000.0,1
282,1,11,5659681,44.7872204,41.7694723,-1.0,500.0,2
282,1,11,5787169,44.7452326973684,41.7975669736842,-1.0,1151.26315789474,38
282,1,11,5787174,44.7454883666667,41.7974077125,-1.0,1080.66666666667,24
282,1,11,5787184,44.729507,41.8083,-1.0,1000.0,1
282,1,11,5787953,44.729473,41.808292,-1.0,1000.0,1
282,1,11,5789217,44.774036,41.756802,-1.0,1000.0,4
282,1,11,5789218,44.772649,41.758181,-1.0,1000.0,11
282,1,11,5791521,44.7487117714286,41.7961303428571,-1.0,928.571428571429,21
282,1,11,5791526,44.7478377666667,41.7957496666667,-1.0,833.333333333333,3
282,1,11,5791531,44.7494872677419,41.7963368580645,-1.0,822.58064516129,31
282,1,11,5791536,44.7483730444444,41.7963141925926,-1.0,925.925925925926,27
282,1,11,5794081,44.768671,41.766649,-1.0,1000.0,11
282,1,11,5794082,44.740715,41.80407,-1.0,1000.0,2
282,1,11,5794087,44.740941,41.804314,-1.0,1000.0,2
282,1,11,5794097,44.744007,41.802532,-1.0,1000.0,1
282,1,11,5794850,44.8113154,41.7947614,-1.0,500.0,1
282,1,11,5795889,44.737461,41.789326,-1.0,1000.0,2
282,1,11,5796386,44.742363,41.795017,-1.0,1000.0,1
282,1,11,5796391,44.738651,41.805271,-1.0,1000.0,1
282,1,11,5796396,44.742657,41.80349,-1.0,1000.0,1
282,1,11,5796400,44.739801,41.792551,-1.0,1000.0,6
282,1,11,5796401,44.742773,41.794799,-1.0,1000.0,10
282,1,11,5799458,44.744026,41.802116,-1.0,1000.0,1
282,1,11,5800479,44.7959368,41.7687301,-1.0,500.0,3
282,1,11,5802274,44.741736,41.802579,-1.0,1000.0,5
282,1,11,5802279,44.738354,41.803547,-1.0,1000.0,5
282,1,11,5802284,44.744823,41.801262,-1.0,1000.0,1
282,1,11,5805855,44.768015,41.759689,-1.0,1000.0,2
282,1,11,5805858,44.766542,41.75815,-1.0,1000.0,13
282,1,11,5805873,44.763572,41.761458,-1.0,1000.0,4
282,1,11,5806114,44.744106,41.802456,-1.0,1000.0,1
282,1,11,5807654,44.736717,41.806152,-1.0,1000.0,1
282,1,11,5807664,44.734811,41.806176,-1.0,1000.0,4
282,1,11,5809951,44.7950091,41.7681369,-1.0,500.0,2
282,1,11,5814559,44.765766,41.759156,-1.0,1000.0,15
282,1,11,5814560,44.765072,41.755211,-1.0,1000.0,9
282,1,11,5814561,44.760246,41.75364,-1.0,1000.0,2
282,1,11,5814562,44.760815,41.760919,-1.0,1000.0,19
282,1,11,5814577,44.758866,41.764023,-1.0,1000.0,15
