mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
545,1,100,1010,172.9337310791,1.3629913330078,-1.0,1000.0,1
545,1,100,1011,172.94471740723,1.3506317138672,-1.0,1000.0,1
545,1,100,1012,172.92274475098,1.3574981689453,-1.0,1000.0,1
545,1,101,2586114,172.96669,1.333466,-1.0,1000.0,2
545,1,101,2586368,173.04097,1.354842,-1.0,1000.0,1
545,1,101,2587905,172.938975,1.354127,-1.0,1000.0,22
545,1,101,2587906,172.92961120605,1.3574981689453,-1.0,1000.0,3
545,1,200,2010,173.0216217041,1.3396453857422,-1.0,1000.0,1
545,1,200,2012,172.9515838623,1.3451385498047,-1.0,1000.0,1
545,1,201,1023,172.9419708252,1.3520050048828,-1.0,1000.0,3
545,1,201,1052,173.14659118652,1.3808441162109,-1.0,1000.0,1
545,1,201,1053,173.14659118652,1.3808441162109,-1.0,1000.0,1
545,1,201,1071,173.14659118652,1.3808441162109,-1.0,1000.0,1
545,1,201,1091,172.940598,1.352921,-1.0,1000.0,3
545,1,201,1092,172.9419708252,1.3520050048828,-1.0,1000.0,2
545,1,201,1093,172.940598,1.352692,-1.0,1000.0,2
545,1,201,1201,172.9419708252,1.3520050048828,-1.0,1000.0,2
545,1,201,1202,172.9419708252,1.3520050048828,-1.0,1000.0,3
545,1,300,3010,173.07655334473,1.3616180419922,-1.0,1000.0,1
545,1,300,3012,173.03535461426,1.3451385498047,-1.0,1000.0,1
545,1,301,19727362,172.970352,1.333237,-1.0,1000.0,3
545,1,301,19727370,173.04084777832,1.3561248779297,-1.0,1000.0,1
545,1,301,19727371,173.04222106934,1.3561248779297,-1.0,1000.0,1
545,1,301,19727411,173.1273651123,1.3657379150391,-1.0,1000.0,3
545,1,301,19727431,172.9419708252,1.3520050048828,-1.0,1000.0,10
545,1,301,19727540,172.944405,1.35032,-1.0,1000.0,66
545,1,301,19727550,172.943822,1.350691,-1.0,1000.0,23
545,1,301,19727551,172.940436,1.353298,-1.0,1000.0,34
545,1,301,19737288,172.9419708252,1.3520050048828,-1.0,1000.0,19
545,1,301,19737298,172.92961120605,1.3574981689453,-1.0,1000.0,1
545,1,400,4010,173.14247131348,1.3616180419922,-1.0,1000.0,1
545,1,400,4011,173.14521789551,1.3808441162109,-1.0,1000.0,1
545,1,500,5010,173.12187194824,1.3671112060547,-1.0,1000.0,1
545,9,1,10,172.97492980957,1.3300323486328,-1.0,1000.0,1
545,75,43841,20792,103.88748,52.5285933,-1.0,500.0,1
545,87,43863,18601,99.9760683,56.1864183,-1.0,500.0,1
545,89,43863,18601,99.9743983,56.187935,-1.0,500.0,1
545,96,43857,18441,102.520395,53.5764733,-1.0,500.0,1
545,96,43861,15091,100.613185,54.5374983,-1.0,500.0,1
545,96,43865,16922,99.0348183,54.904485,-1.0,500.0,1
