mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
652,1,1,551,26.111756,-24.400637,-1.0,2435.0,2
652,1,1,5453,25.932540893555,-24.604568481445,-1.0,1000.0,1
652,1,2,321,26.19278,-21.787949,-1.0,1000.0,2
652,1,2,2741,25.570677,-18.467332,-1.0,2890.0,2
652,1,2,2883,28.74641418457,-22.272720336914,-1.0,1000.0,1
652,1,2,3292,26.805953979492,-20.707168579102,-1.0,1000.0,1
652,1,2,3562,27.756271362305,-22.709426879883,-1.0,1000.0,1
652,1,2,3579,27.03254699707,-20.803298950195,-1.0,1000.0,1
652,1,2,3714,27.418442,-22.416924,-1.0,5364.0,2
652,1,3,2007,26.170120239258,-24.36149597168,-1.0,1000.0,1
652,1,3,2152,26.151581,-24.399605,-1.0,1000.0,4
652,1,3,2153,26.152267456055,-24.401321411133,-1.0,1000.0,1
652,1,3,2178,27.081985473633,-22.661361694336,-1.0,1000.0,1
652,1,3,3126,25.907821655273,-24.65950012207,-1.0,1000.0,1
652,1,3,3128,26.128921508789,-24.398574829102,-1.0,1000.0,1
652,1,3,4142,26.146774291992,-24.421920776367,-1.0,1000.0,1
652,1,3,4143,26.15364074707,-24.399948120117,-1.0,1000.0,6
652,1,3,5303,26.066562,-24.493146,-1.0,15621.0,7
652,1,3,5307,26.116913,-24.442867,-1.0,5638.0,4
652,1,3,5308,26.130981,-24.402008,-1.0,1000.0,2
652,1,5,43,25.910568237305,-24.660873413086,-1.0,1000.0,1
652,1,5,823,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,4006,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,4007,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,4008,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,4037,25.935287475586,-24.675979614258,-1.0,1000.0,1
652,1,5,4053,25.961380004883,-24.685592651367,-1.0,1000.0,1
652,1,5,4057,25.932540893555,-24.66911315918,-1.0,1000.0,1
652,1,5,4232,25.961380004883,-24.685592651367,-1.0,1000.0,1
652,1,5,4268,25.910568237305,-24.65950012207,-1.0,1000.0,1
652,1,5,4277,25.935287475586,-24.675979614258,-1.0,1000.0,1
652,1,5,4278,25.935287475586,-24.675979614258,-1.0,1000.0,1
652,1,5,4298,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,4305,25.961380004883,-24.685592651367,-1.0,1000.0,1
652,1,5,5041,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,5042,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,5087,25.93391418457,-24.673233032227,-1.0,1000.0,1
652,1,5,5097,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,5206,25.93391418457,-24.673233032227,-1.0,1000.0,1
652,1,5,5208,25.932540893555,-24.66911315918,-1.0,1000.0,1
652,1,5,5263,25.932548,-24.621736,-1.0,4751.0,2
652,1,5,5288,25.953140258789,-24.682846069336,-1.0,1000.0,1
652,1,5,5363,25.924301147461,-24.608688354492,-1.0,1000.0,1
652,1,5,5521,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,5,5542,25.961380004883,-24.686965942383,-1.0,1000.0,1
652,1,100,65631577,25.984725952148,-24.545516967773,-1.0,1000.0,1
652,1,100,65632808,26.15364074707,-24.399948120117,-1.0,1000.0,1
652,1,100,65632813,26.15364074707,-24.399948120117,-1.0,1000.0,1
652,1,102,142183,21.650619506836,-21.697311401367,-1.0,1000.0,1
652,1,102,142184,21.653824,-21.703262,-1.0,1000.0,3
652,1,102,142185,21.651992797852,-21.695938110352,-1.0,1000.0,1
652,1,123,13782,24.721298217773,-17.924880981445,-1.0,1000.0,1
652,1,132,1732,26.550521850586,-20.59455871582,-1.0,1000.0,1
652,1,132,1733,26.402206420898,-20.464096069336,-1.0,1000.0,1
652,1,132,1761,26.176986694336,-20.115280151367,-1.0,1000.0,1
652,1,132,1762,26.319808959961,-20.365219116211,-1.0,1000.0,1
652,1,132,1763,26.179733276367,-20.210037231445,-1.0,1000.0,1
652,1,132,1771,25.575485229492,-18.47282409668,-1.0,1000.0,1
652,1,132,1833,28.403091430664,-22.416915893555,-1.0,1000.0,1
652,1,132,1841,27.631301879883,-22.447128295898,-1.0,1000.0,1
652,1,132,1881,27.741165161133,-22.673721313477,-1.0,1000.0,1
652,1,132,2042,27.412948608398,-21.058731079102,-1.0,1000.0,1
652,1,132,2641,26.805266,-20.707856,-1.0,2103.0,2
652,1,132,2661,26.985855102539,-20.777206420898,-1.0,1000.0,1
652,1,132,3151,27.026949,-20.796855,-1.0,1000.0,2
652,1,132,3162,27.94303894043,-22.997817993164,-1.0,1000.0,2
652,1,132,4812,25.510253,-18.411713,-1.0,2102.0,2
652,1,132,5021,25.60432434082,-18.725509643555,-1.0,1000.0,1
652,1,132,5041,27.182235717773,-22.455368041992,-1.0,1000.0,1
652,1,132,72103831,28.322067260742,-22.599563598633,-1.0,1000.0,1
652,1,133,1032,25.865249633789,-19.350357055664,-1.0,1000.0,1
652,1,133,1221,26.176986694336,-20.116653442383,-1.0,1000.0,1
652,1,133,1222,25.962753295898,-19.535751342773,-1.0,1000.0,1
652,1,133,4813,25.288467407227,-18.07731628418,-1.0,1000.0,1
652,1,133,4822,26.050643920898,-19.70329284668,-1.0,1000.0,1
652,1,134,6551,22.282333374023,-18.86833190918,-1.0,1000.0,1
652,1,141,4011,25.631790161133,-24.446640014648,-1.0,1000.0,1
652,1,142,1452,25.885848999023,-24.873733520508,-1.0,1000.0,1
652,1,142,4571,25.885848999023,-24.873733520508,-1.0,1000.0,1
652,1,142,4573,25.885848999023,-24.873733520508,-1.0,1000.0,1
652,1,142,5522,25.885848999023,-24.873733520508,-1.0,1000.0,1
652,1,202,2732,26.1915233,-20.2170883,-1.0,500.0,1
652,1,202,6091,25.2415199,-17.8005616,-1.0,500.0,1
652,1,203,2900,21.9486884,-21.5290997,-1.0,500.0,3
652,1,204,2781,22.7100432,-20.4641389,-1.0,500.0,3
652,1,204,26001,22.7022583,-20.4633533,-1.0,500.0,1
652,1,209,447,25.7093,-25.2702633,-1.0,500.0,1
652,1,209,3022,25.5754416,-25.64661,-1.0,500.0,1
652,1,210,458,27.0870616,-22.5428049,-1.0,500.0,1
652,1,210,1502,27.9434743,-22.9984621,-1.0,500.0,3
652,1,210,2178,27.081045,-22.6618,-1.0,500.0,1
652,1,210,2238,27.8904956,-22.9311417,-1.0,500.0,7
652,1,210,3532,27.7712588,-22.7640418,-1.0,500.0,3
652,1,210,6048,28.417865,-21.9760616,-1.0,500.0,1
652,1,210,25342,28.0367033,-23.1142217,-1.0,500.0,13
652,1,212,29073,25.8602639,-24.2194672,-1.0,500.0,2
652,1,350,2142,25.235632,-17.831952,-1.0,1000.0,2
652,1,350,2143,25.241775512695,-17.809524536133,-1.0,1000.0,1
652,1,350,2145,25.267082,-17.789982,-1.0,1000.0,1
652,1,350,2146,25.248709,-17.804564,-1.0,1000.0,2
652,1,350,21072,25.236282348633,-17.828750610352,-1.0,1000.0,1
652,1,350,21073,25.237655639648,-17.820510864258,-1.0,1000.0,1
652,1,410,10772485,27.133545,-22.537106,-1.0,1000.0,1
652,1,815,33361,29.4390784,-22.1831254,-1.0,1129.0,30
652,1,835,17381,27.944412231445,-22.99919128418,-1.0,1000.0,1
652,1,1002,1011,25.898885,-24.632333,-1.0,1000.0,69
652,1,1002,1013,25.874862670898,-24.645767211914,-1.0,1000.0,1
652,1,1002,1023,25.874862670898,-24.645767211914,-1.0,1000.0,1
652,1,1002,1051,25.933914,-24.647655,-1.0,1000.0,16
652,1,1002,1052,25.933756,-24.647141,-1.0,1000.0,26
652,1,1002,1071,25.914688110352,-24.658126831055,-1.0,1000.0,1
652,1,1002,1093,25.89958190918,-24.654006958008,-1.0,1000.0,1
652,1,1002,1111,25.89958190918,-24.632034301758,-1.0,1000.0,3
652,1,1002,1122,25.898208618164,-24.680099487305,-1.0,1000.0,1
652,1,1002,1132,25.917434692383,-24.65950012207,-1.0,1000.0,1
652,1,1002,1141,25.907821655273,-24.663619995117,-1.0,1000.0,1
652,1,1002,1182,25.883102416992,-24.697952270508,-1.0,1000.0,1
652,1,1002,1302,25.872116088867,-24.675979614258,-1.0,1000.0,1
652,1,1002,1311,25.933914,-24.646683,-1.0,1000.0,6
652,1,1002,1312,25.933797,-24.647414,-1.0,1000.0,176
652,1,1002,1313,25.898209,-24.63327,-1.0,1000.0,10
652,1,1002,1323,25.91194152832,-24.682846069336,-1.0,1000.0,1
652,1,1002,1353,25.899992,-24.633075,-1.0,1852.0,124
652,1,1002,1362,25.902328491211,-24.652633666992,-1.0,1000.0,1
652,1,1002,1363,25.89958190918,-24.654006958008,-1.0,1000.0,1
652,1,1002,1541,25.898443,-24.632499,-1.0,1000.0,275
652,1,1002,1543,25.898483,-24.632858,-1.0,1000.0,5
652,1,1002,1551,25.898208618164,-24.633407592773,-1.0,1000.0,1
652,1,1002,1552,25.876235961914,-24.645767211914,-1.0,1000.0,1
652,1,1002,1553,25.876235961914,-24.640274047852,-1.0,1000.0,1
652,1,1002,1561,25.874862670898,-24.645767211914,-1.0,1000.0,1
652,1,1002,1563,25.874862670898,-24.645767211914,-1.0,1000.0,1
652,1,1002,1571,25.92155456543,-24.629287719727,-1.0,1000.0,1
652,1,1002,1573,25.909194946289,-24.640274047852,-1.0,1000.0,1
652,1,1002,1643,25.93391418457,-24.64714050293,-1.0,1000.0,2
652,1,1002,1682,25.93391418457,-24.64714050293,-1.0,1000.0,1
652,1,1002,1721,25.898573,-24.632735,-1.0,1000.0,200
652,1,1002,1722,25.898209,-24.632378,-1.0,1000.0,8
652,1,1002,1723,25.881729125977,-24.629287719727,-1.0,1000.0,1
652,1,1004,1423,25.67024230957,-25.222549438477,-1.0,1000.0,1
652,1,1101,3330,25.905075073242,-24.648513793945,-1.0,1000.0,2
652,1,1101,3331,25.90559,-24.637871,-1.0,1000.0,8
652,1,1101,3585,25.90416,-24.634781,-1.0,1000.0,3
