mcc,mnc,lac,cid,longitude,latitude,altitude,accuracy,samples
293,11,1000,25602,13.605159,45.397209,-1.0,1095.0,11
293,40,0,0,15.872409,46.302151,-1.0,2934.0,2
293,40,1,8621,15.711135864258,45.835647583008,-1.0,1000.0,1
293,40,2,3375449,14.821243286133,46.284713745117,-1.0,1000.0,1
293,40,2,3375477,15.075302124023,46.504440307617,-1.0,1000.0,1
293,40,2,80972834,15.3999396666667,46.2129085333333,-1.0,666.666666666667,3
293,40,3,2352,15.654830932617,46.452255249023,-1.0,1000.0,1
293,40,3,12521,15.565628,46.493261,-1.0,1000.0,3
293,40,3,752927,16.158003,46.470116,-1.0,6264.0,5
293,40,3,52224201,15.66427215,46.4363735,-1.0,750.0,12
293,40,6,2971,15.611912,46.655138,-1.0,1569.0,3
293,40,6,12551,16.102523803711,46.474227905273,-1.0,1000.0,1
293,40,6,753548,16.18766784668,46.471481323242,-1.0,1000.0,1
293,40,7,3101,14.688034057617,46.433029174805,-1.0,1000.0,1
293,40,7,3582,14.628982543945,46.380844116211,-1.0,1000.0,1
293,40,7,12274,15.020370483398,46.501693725586,-1.0,1000.0,1
293,40,10,1073,14.524612426758,46.04850769043,-1.0,1000.0,1
293,40,10,1203,14.524612426758,46.04850769043,-1.0,1000.0,5
293,40,10,1262,14.525299,46.050568,-1.0,1000.0,4
293,40,11,10801,14.50497,46.056927,-1.0,1000.0,1
293,40,11,10843,14.50497,46.056927,-1.0,1000.0,1
293,40,11,1406719,14.48616027832,46.073226928711,-1.0,1000.0,2
293,40,11,1406828,14.48616027832,46.073226928711,-1.0,1000.0,12
293,40,20,15303,15.410385131836,46.479721069336,-1.0,1000.0,1
293,40,20,15313,16.035919,46.797638,-1.0,1000.0,2
293,40,20,736937,16.345596313477,46.600570678711,-1.0,1000.0,1
293,40,22,2497,16.215133666992,46.886215209961,-1.0,1000.0,1
293,40,22,7550,16.21582,46.886215,-1.0,1000.0,2
293,40,25,11441,14.579537,46.220171,-1.0,2540.0,2
293,40,25,11452,14.569931030273,46.247634887695,-1.0,1000.0,1
293,40,25,220650,14.335098266602,46.17073059082,-1.0,1000.0,29
293,40,25,221431,14.334987,46.170656,-1.0,1000.0,37
293,40,25,221489,14.312243,46.276769,-1.0,1387.0,14
293,40,25,221490,14.311752319336,46.277847290039,-1.0,1000.0,1
293,40,25,230630,14.292526,46.281281,-1.0,1000.0,2
293,40,26,44,14.26796,46.433029,-1.0,1000.0,9
293,40,26,4051,13.986282348633,46.321792602539,-1.0,1000.0,1
293,40,26,4131,14.212875,46.380844,-1.0,1000.0,2
293,40,26,4133,14.212195,46.323429,-1.0,1000.0,1
293,40,26,4451,14.013748168945,46.33415222168,-1.0,1000.0,1
293,40,26,4501,14.207382202148,46.37809753418,-1.0,1000.0,1
293,40,26,4571,14.217246,46.36125,-1.0,4223.0,2
293,40,26,4573,14.212195,46.323429,-1.0,1000.0,1
293,40,26,4813,14.212195,46.323429,-1.0,1000.0,1
293,40,26,4922,13.839340209961,46.264114379883,-1.0,1000.0,1
293,40,26,4961,14.212195,46.323429,-1.0,1000.0,1
293,40,26,5061,13.573951,46.3314683,-1.0,500.0,3
293,40,26,5062,13.573951,46.3314683,-1.0,500.0,3
293,40,26,5471,13.573951,46.3314683,-1.0,500.0,3
293,40,26,14011,14.209564,46.350849,-1.0,3056.0,2
293,40,28,71,14.540482,46.014381,-1.0,1000.0,1
293,40,30,10836993,14.9891458,46.6149244,-1.0,750.0,2
293,40,34,8082,15.112193,45.870667,-1.0,1000.0,1
293,40,34,1407477,14.79005,45.935309,-1.0,1000.0,7
293,40,34,1407478,14.777298,45.943832,-1.0,1000.0,9
293,40,34,1407787,14.769058,45.9478,-1.0,1000.0,3
293,40,34,1408129,14.795150756836,45.934524536133,-1.0,1000.0,1
293,40,35,3323,15.520248413086,46.118545532227,-1.0,1000.0,1
293,40,35,208179401,15.72996285,45.8751761,-1.0,750.0,2
293,40,40,10359553,14.096796,45.861767,-1.0,1000.0,2
293,40,40,10362625,13.665167,45.825279,-1.0,1000.0,1
293,40,42,6012,13.715744018555,45.510177612305,-1.0,1000.0,1
293,40,42,6032,13.715744018555,45.510177612305,-1.0,1000.0,1
293,40,42,6093,13.564705,45.53009,-1.0,1000.0,1
293,40,42,6173,13.715744018555,45.510177612305,-1.0,1000.0,1
293,40,42,6373,13.715744018555,45.510177612305,-1.0,1000.0,1
293,40,42,6531,13.675918579102,45.478591918945,-1.0,1000.0,1
293,40,42,6783,13.715744018555,45.510177612305,-1.0,1000.0,1
293,40,42,16062,13.61686706543,45.425033569336,-1.0,1000.0,1
293,40,43,5121,14.13459777832,45.816421508789,-1.0,1000.0,1
293,40,43,6051,14.13459777832,45.816421508789,-1.0,1000.0,1
293,40,43,6631,14.13459777832,45.816421508789,-1.0,1000.0,1
293,40,43,6831,14.13459777832,45.816421508789,-1.0,1000.0,1
293,40,43,16051,14.205462,45.771633,-1.0,1000.0,1
293,40,43,710551,14.13459777832,45.816421508789,-1.0,1000.0,1
293,40,43,130150602,14.095849,45.861509,-1.0,1000.0,8
293,40,46,9212,16.448593139648,46.555252075195,-1.0,1000.0,1
293,40,50,3835,15.654830932617,46.452255249023,-1.0,1000.0,1
293,40,50,5892,15.627365112305,46.321792602539,-1.0,1000.0,1
293,40,50,15781,16.053085327148,46.514053344727,-1.0,1000.0,2
293,40,50,10902601,15.62890485,46.70964405,-1.0,750.0,2
293,40,57,2812,15.204845,46.637996,-1.0,7531.0,12
293,40,57,736667,14.866561889648,46.56623840332,-1.0,1000.0,1
293,40,58,27853003,14.218937,45.868528,-1.0,1000.0,3
293,40,59,11011,14.497146606445,46.188583374023,-1.0,1000.0,1
293,40,59,11012,14.497146606445,46.188583374023,-1.0,1000.0,1
293,40,60,6141,15.602645874023,45.904312133789,-1.0,1000.0,1
293,40,60,6685,15.280528,45.683254,-1.0,1000.0,1
293,40,80,8155,13.677291870117,45.485458374023,-1.0,1000.0,1
293,40,80,234791,13.677291870117,45.493698120117,-1.0,1000.0,1
293,40,80,710513,13.69514465332,45.504684448242,-1.0,1000.0,1
293,40,80,10447107,13.564644,45.530102,-1.0,1000.0,2
293,40,83,121,14.528732299805,46.080093383789,-1.0,1000.0,1
293,40,100,1,14.5441594553191,46.0665553914894,-1.0,825.297872340426,47
293,40,100,2,14.5424021210526,46.0657157526316,-1.0,4351.47368421053,228
293,40,100,3,14.5215126869347,46.060538839196,-1.0,14234.4522613065,398
293,40,100,6,14.544525,46.065674,-1.0,1000.0,2
293,40,100,9,14.543342,46.069626,-1.0,1000.0,2
293,40,100,11,14.4982306,46.05086745,-1.0,750.0,4
293,40,100,21,14.5571961491477,46.0674101232955,-1.0,2489.96590909091,352
293,40,100,22,14.5386019993367,46.0668129671642,-1.0,38725.9883913764,603
293,40,100,23,14.5408004746933,46.0660420815951,-1.0,66565.8619631902,652
293,40,100,25,14.561656,46.0671,-1.0,2928.0,39
293,40,100,26,14.545702,46.06332,-1.0,1069.0,14
293,40,100,27,14.552074,46.085165,-1.0,11307.0,13
293,40,100,31,14.516036,46.011679,-1.0,22173.0,60
293,40,100,32,14.320966471875,46.002888915625,-1.0,12670.71875,672
293,40,100,33,14.4130966273353,46.0253015698132,-1.0,40294.3903638151,1017
293,40,100,41,14.46049,46.086988,-1.0,3995.0,42
293,40,100,42,14.462018,46.086358,-1.0,1909.0,37
293,40,100,43,14.461095,46.081141,-1.0,3265.0,102
293,40,100,61,14.5496948469027,46.0927312292035,-1.0,2697.3982300885,113
293,40,100,62,14.5640539641892,46.0693426202703,-1.0,7959.20945945946,148
293,40,100,63,14.5469447675676,46.0836899189189,-1.0,2125.43243243243,37
293,40,100,71,14.5737477178899,46.0378376146789,-1.0,2427.90366972477,218
293,40,100,72,14.5703816528662,46.0319867993631,-1.0,2237.4076433121,157
293,40,100,73,14.566144,46.048135,-1.0,2049.0,31
293,40,100,81,14.5089887099338,46.1058053854305,-1.0,35465.4039735099,151
293,40,100,82,14.555312,46.071663,-1.0,13236.0,120
293,40,100,83,14.5248265974026,46.0811210214286,-1.0,33611.525974026,308
293,40,100,85,14.553452,46.094742,-1.0,1000.0,3
293,40,100,86,14.550362,46.07769,-1.0,1962.0,4
293,40,100,87,14.351518,46.063064,-1.0,13823.0,2
293,40,100,91,14.4764665151515,46.0414636727273,-1.0,1636.66666666667,66
293,40,100,92,14.484716,46.035727,-1.0,8252.0,22
293,40,100,93,14.47637651,46.0374329442857,-1.0,1290.42857142857,70
293,40,100,95,14.475173950195,46.041641235352,-1.0,1000.0,2
293,40,100,111,14.3539028659128,46.0069756361874,-1.0,12539.7819063005,619
293,40,100,112,14.379066,45.984501,-1.0,3081.0,3
293,40,100,121,14.533864,46.055769,-1.0,1000.0,42
293,40,100,122,14.540197,46.054026,-1.0,4117.0,59
293,40,100,123,14.535454,46.050284,-1.0,1000.0,34
293,40,100,124,14.529658,46.055634,-1.0,1000.0,32
293,40,100,125,14.534225463867,46.056747436523,-1.0,1000.0,1
293,40,100,126,14.534225463867,46.056747436523,-1.0,1000.0,1
293,40,100,141,14.347692,46.067635,-1.0,22651.0,38
293,40,100,142,14.3074973003229,45.9697742074273,-1.0,8217.43379978471,929
293,40,100,143,14.232886,46.036738,-1.0,3157.0,7
293,40,100,151,14.5889003971338,46.0933923834395,-1.0,5512.51592356688,314
293,40,100,152,14.5855763363014,46.0865187969178,-1.0,4201.34246575342,292
293,40,100,153,14.563683,46.09265,-1.0,1243.0,5
293,40,100,161,14.48704726,46.0484548226087,-1.0,1270.65217391304,115
293,40,100,162,14.4737685510638,46.0441227765957,-1.0,12854.9255319149,94
